,category,date,source,day,day_of_week,key_category,name_category
0,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=7, tm_min=9, tm_sec=0, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
1,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=7, tm_min=6, tm_sec=0, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
2,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=6, tm_min=35, tm_sec=32, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
3,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=5, tm_min=36, tm_sec=0, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
4,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=5, tm_min=18, tm_sec=0, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
5,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=5, tm_min=16, tm_sec=0, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
6,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=5, tm_min=15, tm_sec=9, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
7,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=5, tm_min=11, tm_sec=0, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
8,Моя страна,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=5, tm_min=1, tm_sec=46, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
9,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=4, tm_min=24, tm_sec=31, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
10,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=3, tm_min=41, tm_sec=56, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
11,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=3, tm_min=31, tm_sec=21, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
12,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=2, tm_min=27, tm_sec=13, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
13,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=1, tm_min=48, tm_sec=15, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
14,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=1, tm_min=46, tm_sec=0, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
15,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=1, tm_min=31, tm_sec=20, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,russia,Россия
16,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=23, tm_min=11, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
17,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=22, tm_min=11, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
18,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=21, tm_min=46, tm_sec=10, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
19,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=20, tm_min=12, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
20,Среда обитания,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=19, tm_min=57, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
21,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=19, tm_min=22, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
22,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=19, tm_min=17, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
23,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=18, tm_min=49, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
24,Среда обитания,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=18, tm_min=1, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
25,Среда обитания,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=17, tm_min=42, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
26,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=17, tm_min=32, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
27,Среда обитания,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=17, tm_min=24, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
28,Среда обитания,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=17, tm_min=11, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
29,Среда обитания,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=16, tm_min=52, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
30,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=16, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
31,Среда обитания,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=16, tm_min=9, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
32,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=15, tm_min=37, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
33,Среда обитания,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=15, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
34,Среда обитания,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=15, tm_min=19, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
35,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=15, tm_min=14, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
36,Среда обитания,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=14, tm_min=46, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
37,Россия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=14, tm_min=38, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
38,Среда обитания,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=14, tm_min=25, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,russia,Россия
39,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=6, tm_min=51, tm_sec=9, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,society,Общество
40,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=4, tm_min=23, tm_sec=0, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,society,Общество
41,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=3, tm_min=47, tm_sec=0, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,society,Общество
42,Интернет и СМИ,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=3, tm_min=26, tm_sec=45, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,society,Общество
43,Интернет и СМИ,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=1, tm_min=10, tm_sec=0, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,society,Общество
44,Интернет и СМИ,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=1, tm_min=7, tm_sec=54, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,society,Общество
45,Интернет и СМИ,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=0, tm_min=59, tm_sec=0, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,society,Общество
46,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=0, tm_min=40, tm_sec=25, tm_wday=5, tm_yday=365, tm_isdst=0)",https://lenta.ru/rss/,31.12.2022,5,society,Общество
47,Интернет и СМИ,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=23, tm_min=17, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
48,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=20, tm_min=49, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
49,Ценности,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=18, tm_min=40, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
50,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=17, tm_min=54, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
51,Ценности,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=17, tm_min=46, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
52,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=17, tm_min=33, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
53,Ценности,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=17, tm_min=23, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
54,Интернет и СМИ,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=17, tm_min=17, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
55,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=17, tm_min=14, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
56,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=16, tm_min=50, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
57,Ценности,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=16, tm_min=47, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
58,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=16, tm_min=35, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
59,Интернет и СМИ,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=16, tm_min=28, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
60,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=16, tm_min=2, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
61,Интернет и СМИ,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=15, tm_min=47, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
62,Ценности,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=15, tm_min=42, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
63,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=15, tm_min=29, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
64,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=15, tm_min=27, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
65,Ценности,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=15, tm_min=23, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
66,Ценности,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=14, tm_min=41, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
67,Силовые структуры,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=14, tm_min=27, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
68,Интернет и СМИ,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=14, tm_min=26, tm_sec=0, tm_wday=4, tm_yday=364, tm_isdst=0)",https://lenta.ru/rss/,30.12.2022,4,society,Общество
69,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=7, tm_min=16, tm_sec=44, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
70,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=7, tm_min=11, tm_sec=48, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
71,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=6, tm_min=51, tm_sec=3, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
72,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=6, tm_min=38, tm_sec=49, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
73,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=6, tm_min=17, tm_sec=56, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
74,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=6, tm_min=14, tm_sec=20, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
75,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=5, tm_min=19, tm_sec=55, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
76,Происшествия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=5, tm_min=11, tm_sec=47, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
77,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=4, tm_min=33, tm_sec=56, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
78,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=4, tm_min=22, tm_sec=40, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
79,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=4, tm_min=9, tm_sec=43, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
80,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=3, tm_min=16, tm_sec=5, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
81,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=2, tm_min=23, tm_sec=43, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
82,Происшествия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=2, tm_min=1, tm_sec=56, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
83,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=1, tm_min=52, tm_sec=48, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
84,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=31, tm_hour=1, tm_min=1, tm_sec=43, tm_wday=5, tm_yday=365, tm_isdst=0)",https://tass.ru/rss/v2.xml,31.12.2022,5,society,Общество
85,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=23, tm_min=56, tm_sec=59, tm_wday=4, tm_yday=364, tm_isdst=0)",https://tass.ru/rss/v2.xml,30.12.2022,4,society,Общество
86,Происшествия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=23, tm_min=10, tm_sec=21, tm_wday=4, tm_yday=364, tm_isdst=0)",https://tass.ru/rss/v2.xml,30.12.2022,4,society,Общество
87,Происшествия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=22, tm_min=19, tm_sec=25, tm_wday=4, tm_yday=364, tm_isdst=0)",https://tass.ru/rss/v2.xml,30.12.2022,4,society,Общество
88,Происшествия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=21, tm_min=44, tm_sec=32, tm_wday=4, tm_yday=364, tm_isdst=0)",https://tass.ru/rss/v2.xml,30.12.2022,4,society,Общество
89,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=21, tm_min=11, tm_sec=18, tm_wday=4, tm_yday=364, tm_isdst=0)",https://tass.ru/rss/v2.xml,30.12.2022,4,society,Общество
90,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=21, tm_min=6, tm_sec=38, tm_wday=4, tm_yday=364, tm_isdst=0)",https://tass.ru/rss/v2.xml,30.12.2022,4,society,Общество
91,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=20, tm_min=41, tm_sec=55, tm_wday=4, tm_yday=364, tm_isdst=0)",https://tass.ru/rss/v2.xml,30.12.2022,4,society,Общество
92,Происшествия,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=20, tm_min=36, tm_sec=36, tm_wday=4, tm_yday=364, tm_isdst=0)",https://tass.ru/rss/v2.xml,30.12.2022,4,society,Общество
93,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=20, tm_min=11, tm_sec=5, tm_wday=4, tm_yday=364, tm_isdst=0)",https://tass.ru/rss/v2.xml,30.12.2022,4,society,Общество
94,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=19, tm_min=33, tm_sec=7, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
95,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=15, tm_min=47, tm_sec=7, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
96,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=14, tm_min=50, tm_sec=24, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
97,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=14, tm_min=35, tm_sec=3, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
98,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=14, tm_min=3, tm_sec=3, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
99,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=13, tm_min=22, tm_sec=48, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
100,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=13, tm_min=11, tm_sec=47, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
101,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=12, tm_min=2, tm_sec=13, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
102,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=12, tm_min=0, tm_sec=9, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
103,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=11, tm_min=18, tm_sec=26, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
104,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=11, tm_min=13, tm_sec=3, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
105,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=11, tm_min=6, tm_sec=48, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
106,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=10, tm_min=34, tm_sec=41, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
107,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=9, tm_min=55, tm_sec=27, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
108,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=8, tm_min=59, tm_sec=45, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
109,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=8, tm_min=20, tm_sec=18, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
110,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=8, tm_min=7, tm_sec=7, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
111,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=6, tm_min=59, tm_sec=42, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
112,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=6, tm_min=51, tm_sec=14, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
113,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=6, tm_min=34, tm_sec=28, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
114,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=6, tm_min=24, tm_sec=2, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
115,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=5, tm_min=55, tm_sec=45, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
116,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=30, tm_hour=4, tm_min=35, tm_sec=46, tm_wday=4, tm_yday=364, tm_isdst=0)",https://www.vedomosti.ru/rss/news,30.12.2022,4,society,Общество
